from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8098160,8098160,2,240,11868,11171
8098160,8098160,2,240,11868,11172
8098160,8098160,2,240,11868,11173
8098160,8098160,2,240,11868,11175
8098160,8098160,2,240,11868,11176
8098160,8098160,2,240,11868,11177
8098160,8098160,2,240,11868,11178
8098160,8098160,2,240,11868,11179
8098160,8098160,2,240,11868,11180
8098160,8098160,2,240,11868,11181
8098160,8098160,2,240,11868,11182
8098160,8098160,2,240,11868,11183
8098160,8098160,2,240,11868,11184
8098160,8098160,2,240,11868,11185
8098160,8098160,2,240,11870,11167
8098160,8098160,2,240,11870,11169
8098160,8098160,2,240,11870,11170
8098160,8098160,2,240,11870,11171
8098160,8098160,2,240,11870,11172
8098160,8098160,2,240,11870,11173
8098160,8098160,2,240,11870,11175
8098160,8098160,2,240,11870,11176
8098160,8098160,2,240,11870,11177
8098160,8098160,2,240,11870,11178
8098160,8098160,2,240,11870,11179
8098160,8098160,2,240,11870,11180
8098160,8098160,2,240,11870,11181
8098160,8098160,2,240,11870,11182
8098160,8098160,2,240,11870,11183
8098160,8098160,2,240,11870,11184
8098160,8098160,2,240,11870,11185
8098160,8098160,2,240,11871,11167
8098160,8098160,2,240,11871,11169
8098160,8098160,2,240,11871,11170
8098160,8098160,2,240,11871,11171
8098160,8098160,2,240,11871,11172
8098160,8098160,2,240,11871,11173
8098160,8098160,2,240,11871,11175
8098160,8098160,2,240,11871,11176
8098160,8098160,2,240,11871,11177
8098160,8098160,2,240,11871,11178
8098160,8098160,2,240,11871,11179
8098160,8098160,2,240,11871,11180
8098160,8098160,2,240,11871,11181
8098160,8098160,2,240,11871,11182
8098160,8098160,2,240,11871,11183
8098160,8098160,2,240,11871,11184
8098160,8098160,2,240,11871,11185
8098160,8098160,2,240,11873,11167
8098160,8098160,2,240,11873,11169
8098160,8098160,2,240,11873,11170
8098160,8098160,2,240,11873,11171
8098160,8098160,2,240,11873,11172
8098160,8098160,2,240,11873,11173
8098160,8098160,2,240,11873,11175
8098160,8098160,2,240,11873,11176
8098160,8098160,2,240,11873,11177
8098160,8098160,2,240,11873,11178
8098160,8098160,2,240,11873,11179
8098160,8098160,2,240,11873,11180
8098160,8098160,2,240,11873,11181
8098160,8098160,2,240,11873,11182
8098160,8098160,2,240,11873,11183
8098160,8098160,2,240,11873,11184
8098160,8098160,2,240,11873,11185
8098160,8098160,2,240,11874,11167
8098160,8098160,2,240,11874,11169
8098160,8098160,2,240,11874,11170
8098160,8098160,2,240,11874,11171
8098160,8098160,2,240,11874,11172
8098160,8098160,2,240,11874,11173
8098160,8098160,2,240,11874,11175
8098160,8098160,2,240,11874,11176
8098160,8098160,2,240,11874,11177
8098160,8098160,2,240,11874,11178
8098160,8098160,2,240,11874,11179
8098160,8098160,2,240,11874,11180
8098160,8098160,2,240,11874,11181
8098160,8098160,2,240,11874,11182
8098160,8098160,2,240,11874,11183
8098160,8098160,2,240,11874,11184
8098160,8098160,2,240,11874,11185
8098160,8098160,2,240,11875,11167
8098160,8098160,2,240,11875,11169
8098160,8098160,2,240,11875,11170
8098160,8098160,2,240,11875,11171
8098160,8098160,2,240,11875,11172
8098160,8098160,2,240,11875,11173
8098160,8098160,2,240,11875,11175
8098160,8098160,2,240,11875,11176
8098160,8098160,2,240,11875,11177
8098160,8098160,2,240,11875,11178
8098160,8098160,2,240,11875,11179
8098160,8098160,2,240,11875,11180
8098160,8098160,2,240,11875,11181
8098160,8098160,2,240,11875,11182
8098160,8098160,2,240,11875,11183
8098160,8098160,2,240,11875,11184
8098160,8098160,2,240,11875,11185
8098160,8098160,2,240,11876,11167
8098160,8098160,2,240,11876,11169
8098160,8098160,2,240,11876,11170
8098160,8098160,2,240,11876,11171
8098160,8098160,2,240,11876,11172
8098160,8098160,2,240,11876,11173
8098160,8098160,2,240,11876,11175
8098160,8098160,2,240,11876,11176
8098160,8098160,2,240,11876,11177
8098160,8098160,2,240,11876,11178
8098160,8098160,2,240,11876,11179
8098160,8098160,2,240,11876,11180
8098160,8098160,2,240,11876,11181
8098160,8098160,2,240,11876,11182
8098160,8098160,2,240,11876,11183
8098160,8098160,2,240,11876,11184
8098160,8098160,2,240,11876,11185
8098160,8098160,2,240,11877,11167
8098160,8098160,2,240,11877,11169
8098160,8098160,2,240,11877,11170
8098160,8098160,2,240,11877,11171
8098160,8098160,2,240,11877,11172
8098160,8098160,2,240,11877,11173
8098160,8098160,2,240,11877,11175
8098160,8098160,2,240,11877,11176
8098160,8098160,2,240,11877,11177
8098160,8098160,2,240,11877,11178
8098160,8098160,2,240,11877,11179
8098160,8098160,2,240,11877,11180
8098160,8098160,2,240,11877,11181
8098160,8098160,2,240,11877,11182
8098160,8098160,2,240,11877,11183
8098160,8098160,2,240,11877,11184
8098160,8098160,2,240,11877,11185
8098160,8098160,2,240,11878,11167
8098160,8098160,2,240,11878,11169
8098160,8098160,2,240,11878,11170
8098160,8098160,2,240,11878,11171
8098160,8098160,2,240,11878,11172
8098160,8098160,2,240,11878,11173
8098160,8098160,2,240,11878,11175
8098160,8098160,2,240,11878,11176
8098160,8098160,2,240,11878,11177
8098160,8098160,2,240,11878,11178
8098160,8098160,2,240,11878,11179
8098160,8098160,2,240,11878,11180
8098160,8098160,2,240,11878,11181
8098160,8098160,2,240,11878,11182
8098160,8098160,2,240,11878,11183
8098160,8098160,2,240,11878,11184
8098160,8098160,2,240,11878,11185
8098160,8098160,2,240,11879,11167
8098160,8098160,2,240,11879,11169
8098160,8098160,2,240,11879,11170
8098160,8098160,2,240,11879,11171
8098160,8098160,2,240,11879,11172
8098160,8098160,2,240,11879,11173
8098160,8098160,2,240,11879,11175
8098160,8098160,2,240,11879,11176
8098160,8098160,2,240,11879,11177
8098160,8098160,2,240,11879,11178
8098160,8098160,2,240,11879,11179
8098160,8098160,2,240,11879,11180
8098160,8098160,2,240,11879,11181
8098160,8098160,2,240,11879,11182
8098160,8098160,2,240,11879,11183
8098160,8098160,2,240,11879,11184
8098160,8098160,2,240,11879,11185
8098160,8098160,2,240,11880,11167
8098160,8098160,2,240,11880,11169
8098160,8098160,2,240,11880,11170
8098160,8098160,2,240,11880,11171
8098160,8098160,2,240,11880,11172
8098160,8098160,2,240,11880,11173
8098160,8098160,2,240,11880,11175
8098160,8098160,2,240,11880,11176
8098160,8098160,2,240,11880,11177
8098160,8098160,2,240,11880,11178
8098160,8098160,2,240,11880,11179
8098160,8098160,2,240,11880,11180
8098160,8098160,2,240,11880,11181
8098160,8098160,2,240,11880,11182
8098160,8098160,2,240,11880,11183
8098160,8098160,2,240,11880,11184
8098160,8098160,2,240,11880,11185
8098160,8098160,2,240,11881,11167
8098160,8098160,2,240,11881,11169
8098160,8098160,2,240,11881,11170
8098160,8098160,2,240,11881,11171
8098160,8098160,2,240,11881,11172
8098160,8098160,2,240,11881,11173
8098160,8098160,2,240,11881,11175
8098160,8098160,2,240,11881,11176
8098160,8098160,2,240,11881,11177
8098160,8098160,2,240,11881,11178
8098160,8098160,2,240,11881,11179
8098160,8098160,2,240,11881,11180
8098160,8098160,2,240,11881,11181
8098160,8098160,2,240,11881,11182
8098160,8098160,2,240,11881,11183
8098160,8098160,2,240,11881,11184
8098160,8098160,2,240,11881,11185
8098160,8098160,2,240,11882,11167
8098160,8098160,2,240,11882,11169
8098160,8098160,2,240,11882,11170
8098160,8098160,2,240,11882,11171
8098160,8098160,2,240,11882,11172
8098160,8098160,2,240,11882,11173
8098160,8098160,2,240,11882,11175
8098160,8098160,2,240,11882,11176
8098160,8098160,2,240,11882,11177
8098160,8098160,2,240,11882,11178
8098160,8098160,2,240,11882,11179
8098160,8098160,2,240,11882,11180
8098160,8098160,2,240,11882,11181
8098160,8098160,2,240,11882,11182
8098160,8098160,2,240,11882,11183
8098160,8098160,2,240,11882,11184
8098160,8098160,2,240,11882,11185
8098160,8098160,2,240,11883,11167
8098160,8098160,2,240,11883,11169
8098160,8098160,2,240,11883,11170
8098160,8098160,2,240,11883,11171
8098160,8098160,2,240,11883,11172
8098160,8098160,2,240,11883,11173
8098160,8098160,2,240,11883,11175
8098160,8098160,2,240,11883,11176
8098160,8098160,2,240,11883,11177
8098160,8098160,2,240,11883,11178
8098160,8098160,2,240,11883,11179
8098160,8098160,2,240,11883,11180
8098160,8098160,2,240,11883,11181
8098160,8098160,2,240,11883,11182
8098160,8098160,2,240,11883,11183
8098160,8098160,2,240,11883,11184
8098160,8098160,2,240,11883,11185
8098160,8098160,2,240,11884,11167
8098160,8098160,2,240,11884,11169
8098160,8098160,2,240,11884,11170
8098160,8098160,2,240,11884,11171
8098160,8098160,2,240,11884,11172
8098160,8098160,2,240,11884,11173
8098160,8098160,2,240,11884,11175
8098160,8098160,2,240,11884,11176
8098160,8098160,2,240,11884,11177
8098160,8098160,2,240,11884,11178
8098160,8098160,2,240,11884,11179
8098160,8098160,2,240,11884,11180
8098160,8098160,2,240,11884,11181
8098160,8098160,2,240,11884,11182
8098160,8098160,2,240,11884,11183
8098160,8098160,2,240,11884,11184
8098160,8098160,2,240,11884,11185
8103000,8103000,2,300,8493,14819
8103000,8103000,2,300,8493,14820
8103000,8103000,2,300,8494,14819
8103000,8103000,2,300,8494,14820
8100002,8100002,2,180,8531,98
8100002,8100002,2,180,8532,98
8100002,8100002,2,180,8533,98
8100002,8100002,2,180,8534,98
8100002,8100002,2,180,8535,98
8100002,8100002,2,180,8536,98
8100090,8100090,2,180,8537,13539
8100090,8100090,2,180,8538,13539
8100090,8100090,2,180,8539,13539
8100002,8100002,2,180,8540,101
8100002,8100002,2,180,8541,101
8100002,8100002,2,180,8542,101
8100090,8100090,2,180,8543,13541
8100090,8100090,2,180,8544,13541
8100090,8100090,2,180,8545,13541
8100002,8100002,2,180,8546,104
8100002,8100002,2,180,8547,104
8100002,8100002,2,180,8548,104
8100002,8100002,2,180,8549,104
8100002,8100002,2,180,8550,104
8100002,8100002,2,180,8551,104
8100090,8100090,2,180,8552,13547
8100090,8100090,2,180,8553,13547
8100002,8100002,2,180,8554,110
8100002,8100002,2,180,8555,110
8100002,8100002,2,180,8556,110
8100514,8100514,2,1800,8559,2084
8100514,8100514,2,1800,8559,13250
8100514,8100514,2,1800,8559,13251
8100514,8100514,2,1800,8559,13252
8100514,8100514,2,1800,8559,13253
8100514,8100514,2,1800,8560,2084
8100514,8100514,2,1800,8560,13250
8100514,8100514,2,1800,8560,13251
8100514,8100514,2,1800,8560,13252
8100514,8100514,2,1800,8560,13253
8100514,8100514,2,1800,8561,2084
8100514,8100514,2,1800,8561,13250
8100514,8100514,2,1800,8561,13251
8100514,8100514,2,1800,8561,13252
8100514,8100514,2,1800,8561,13253
8100514,8100514,2,1800,8559,13841
8100514,8100514,2,1800,8559,13842
8100514,8100514,2,1800,8559,13843
8100514,8100514,2,1800,8559,13844
8100514,8100514,2,1800,8560,13841
8100514,8100514,2,1800,8560,13842
8100514,8100514,2,1800,8560,13843
8100514,8100514,2,1800,8560,13844
8100514,8100514,2,1800,8561,13841
8100514,8100514,2,1800,8561,13842
8100514,8100514,2,1800,8561,13843
8100514,8100514,2,1800,8561,13844
8100002,8100002,2,180,8559,113
8100002,8100002,2,180,8560,113
8100002,8100002,2,180,8561,113
8100044,8100044,2,180,8562,89
8100044,8100044,2,180,8564,94
8100008,8100008,2,180,8641,8495
8100008,8100008,2,180,8641,8496
8100008,8100008,2,180,8641,8497
8000207,8000207,2,240,12231,10788
8000207,8000207,2,240,12231,10790
8000207,8000207,2,240,12231,10791
8000207,8000207,2,240,12231,10792
8000207,8000207,2,240,12231,10793
8000207,8000207,2,240,12231,10794
8000207,8000207,2,240,12231,10795
8000207,8000207,2,240,12231,10796
8000207,8000207,2,240,12231,10797
8000207,8000207,2,240,12231,10798
8000207,8000207,2,240,12231,10799
8000207,8000207,2,240,12231,10800
8000207,8000207,2,240,12231,10801
8000207,8000207,2,240,12231,10802
8000207,8000207,2,240,12232,10788
8000207,8000207,2,240,12232,10790
8000207,8000207,2,240,12232,10791
8000207,8000207,2,240,12232,10792
8000207,8000207,2,240,12232,10793
8000207,8000207,2,240,12232,10794
8000207,8000207,2,240,12232,10795
8000207,8000207,2,240,12232,10796
8000207,8000207,2,240,12232,10797
8000207,8000207,2,240,12232,10798
8000207,8000207,2,240,12232,10799
8000207,8000207,2,240,12232,10800
8000207,8000207,2,240,12232,10801
8000207,8000207,2,240,12232,10802
8000207,8000207,2,240,12233,10788
8000207,8000207,2,240,12233,10790
8000207,8000207,2,240,12233,10791
8000207,8000207,2,240,12233,10792
8000207,8000207,2,240,12233,10793
8000207,8000207,2,240,12233,10794
8000207,8000207,2,240,12233,10795
8000207,8000207,2,240,12233,10796
8000207,8000207,2,240,12233,10797
8000207,8000207,2,240,12233,10798
8000207,8000207,2,240,12233,10799
8000207,8000207,2,240,12233,10800
8000207,8000207,2,240,12233,10801
8000207,8000207,2,240,12233,10802
8000207,8000207,2,240,12234,10788
8000207,8000207,2,240,12234,10790
8000207,8000207,2,240,12234,10791
8000207,8000207,2,240,12234,10792
8000207,8000207,2,240,12234,10793
8000207,8000207,2,240,12234,10794
8000207,8000207,2,240,12234,10795
8000207,8000207,2,240,12234,10796
8000207,8000207,2,240,12234,10797
8000207,8000207,2,240,12234,10798
8000207,8000207,2,240,12234,10799
8000207,8000207,2,240,12234,10800
8000207,8000207,2,240,12234,10801
8000207,8000207,2,240,12234,10802
8000207,8000207,2,240,12236,10788
8000207,8000207,2,240,12236,10790
8000207,8000207,2,240,12236,10791
8000207,8000207,2,240,12236,10792
8000207,8000207,2,240,12236,10793
8000207,8000207,2,240,12236,10794
8000207,8000207,2,240,12236,10795
8000207,8000207,2,240,12236,10796
8000207,8000207,2,240,12236,10797
8000207,8000207,2,240,12236,10798
8000207,8000207,2,240,12236,10799
8000207,8000207,2,240,12236,10800
8000207,8000207,2,240,12236,10801
8000207,8000207,2,240,12236,10802
8000207,8000207,2,240,12237,10788
8000207,8000207,2,240,12237,10790
8000207,8000207,2,240,12237,10791
8000207,8000207,2,240,12237,10792
8000207,8000207,2,240,12237,10793
8000207,8000207,2,240,12237,10794
8000207,8000207,2,240,12237,10795
8000207,8000207,2,240,12237,10796
8000207,8000207,2,240,12237,10797
8000207,8000207,2,240,12237,10798
8000207,8000207,2,240,12237,10799
8000207,8000207,2,240,12237,10800
8000207,8000207,2,240,12237,10801
8000207,8000207,2,240,12237,10802
8000207,8000207,2,240,12240,10788
8000207,8000207,2,240,12240,10790
8000207,8000207,2,240,12240,10791
8000207,8000207,2,240,12240,10792
8000207,8000207,2,240,12240,10793
8000207,8000207,2,240,12240,10794
8000207,8000207,2,240,12240,10795
8000207,8000207,2,240,12240,10796
8000207,8000207,2,240,12240,10797
8000207,8000207,2,240,12240,10798
8000207,8000207,2,240,12240,10799
8000207,8000207,2,240,12240,10800
8000207,8000207,2,240,12240,10801
8000207,8000207,2,240,12240,10802
8000207,8000207,2,240,12241,10788
8000207,8000207,2,240,12241,10790
8000207,8000207,2,240,12241,10791
8000207,8000207,2,240,12241,10792
8000207,8000207,2,240,12241,10793
8000207,8000207,2,240,12241,10794
8000207,8000207,2,240,12241,10795
8000207,8000207,2,240,12241,10796
8000207,8000207,2,240,12241,10797
8000207,8000207,2,240,12241,10798
8000207,8000207,2,240,12241,10799
8000207,8000207,2,240,12241,10800
8000207,8000207,2,240,12241,10801
8000207,8000207,2,240,12241,10802
8000207,8000207,2,240,12242,10788
8000207,8000207,2,240,12242,10790
8000207,8000207,2,240,12242,10791
8000207,8000207,2,240,12242,10792
8000207,8000207,2,240,12242,10793
8000207,8000207,2,240,12242,10794
8000207,8000207,2,240,12242,10795
8000207,8000207,2,240,12242,10796
8000207,8000207,2,240,12242,10797
8000207,8000207,2,240,12242,10798
8000207,8000207,2,240,12242,10799
8000207,8000207,2,240,12242,10800
8000207,8000207,2,240,12242,10801
8000207,8000207,2,240,12242,10802
8000207,8000207,2,240,12243,10788
8000207,8000207,2,240,12243,10790
8000207,8000207,2,240,12243,10791
8000207,8000207,2,240,12243,10792
8000207,8000207,2,240,12243,10793
8000207,8000207,2,240,12243,10794
8000207,8000207,2,240,12243,10795
8000207,8000207,2,240,12243,10796
8000207,8000207,2,240,12243,10797
8000207,8000207,2,240,12243,10798
8000207,8000207,2,240,12243,10799
8000207,8000207,2,240,12243,10800
8000207,8000207,2,240,12243,10801
8000207,8000207,2,240,12243,10802
8000207,8000207,2,240,12244,10788
8000207,8000207,2,240,12244,10790
8000207,8000207,2,240,12244,10791
8000207,8000207,2,240,12244,10792
8000207,8000207,2,240,12244,10793
8000207,8000207,2,240,12244,10794
8000207,8000207,2,240,12244,10795
8000207,8000207,2,240,12244,10796
8000207,8000207,2,240,12244,10797
8000207,8000207,2,240,12244,10798
8000207,8000207,2,240,12244,10799
8000207,8000207,2,240,12244,10800
8000207,8000207,2,240,12244,10801
8000207,8000207,2,240,12244,10802
8000207,8000207,2,240,12245,10788
8000207,8000207,2,240,12245,10790
8000207,8000207,2,240,12245,10791
8000207,8000207,2,240,12245,10792
8000207,8000207,2,240,12245,10793
8000207,8000207,2,240,12245,10794
8000207,8000207,2,240,12245,10795
8000207,8000207,2,240,12245,10796
8000207,8000207,2,240,12245,10797
8000207,8000207,2,240,12245,10798
8000207,8000207,2,240,12245,10799
8000207,8000207,2,240,12245,10800
8000207,8000207,2,240,12245,10801
8000207,8000207,2,240,12245,10802
8000207,8000207,2,240,12247,10788
8000207,8000207,2,240,12247,10790
8000207,8000207,2,240,12247,10791
8000207,8000207,2,240,12247,10792
8000207,8000207,2,240,12247,10793
8000207,8000207,2,240,12247,10794
8000207,8000207,2,240,12247,10795
8000207,8000207,2,240,12247,10796
8000207,8000207,2,240,12247,10797
8000207,8000207,2,240,12247,10798
8000207,8000207,2,240,12247,10799
8000207,8000207,2,240,12247,10800
8000207,8000207,2,240,12247,10801
8000207,8000207,2,240,12247,10802
8000207,8000207,2,240,12248,10788
8000207,8000207,2,240,12248,10790
8000207,8000207,2,240,12248,10791
8000207,8000207,2,240,12248,10792
8000207,8000207,2,240,12248,10793
8000207,8000207,2,240,12248,10794
8000207,8000207,2,240,12248,10795
8000207,8000207,2,240,12248,10796
8000207,8000207,2,240,12248,10797
8000207,8000207,2,240,12248,10798
8000207,8000207,2,240,12248,10799
8000207,8000207,2,240,12248,10800
8000207,8000207,2,240,12248,10801
8000207,8000207,2,240,12248,10802
8000207,8000207,2,240,12249,10788
8000207,8000207,2,240,12249,10790
8000207,8000207,2,240,12249,10791
8000207,8000207,2,240,12249,10792
8000207,8000207,2,240,12249,10793
8000207,8000207,2,240,12249,10794
8000207,8000207,2,240,12249,10795
8000207,8000207,2,240,12249,10796
8000207,8000207,2,240,12249,10797
8000207,8000207,2,240,12249,10798
8000207,8000207,2,240,12249,10799
8000207,8000207,2,240,12249,10800
8000207,8000207,2,240,12249,10801
8000207,8000207,2,240,12249,10802
8000207,8000207,2,240,12250,10788
8000207,8000207,2,240,12250,10790
8000207,8000207,2,240,12250,10791
8000207,8000207,2,240,12250,10792
8000207,8000207,2,240,12250,10793
8000207,8000207,2,240,12250,10794
8000207,8000207,2,240,12250,10795
8000207,8000207,2,240,12250,10796
8000207,8000207,2,240,12250,10797
8000207,8000207,2,240,12250,10798
8000207,8000207,2,240,12250,10799
8000207,8000207,2,240,12250,10800
8000207,8000207,2,240,12250,10801
8000207,8000207,2,240,12250,10802
8000207,8000207,2,240,12252,10788
8000207,8000207,2,240,12252,10790
8000207,8000207,2,240,12252,10791
8000207,8000207,2,240,12252,10792
8000207,8000207,2,240,12252,10793
8000207,8000207,2,240,12252,10794
8000207,8000207,2,240,12252,10795
8000207,8000207,2,240,12252,10796
8000207,8000207,2,240,12252,10797
8000207,8000207,2,240,12252,10798
8000207,8000207,2,240,12252,10799
8000207,8000207,2,240,12252,10800
8000207,8000207,2,240,12252,10801
8000207,8000207,2,240,12252,10802
8000207,8000207,2,240,12253,10788
8000207,8000207,2,240,12253,10790
8000207,8000207,2,240,12253,10791
8000207,8000207,2,240,12253,10792
8000207,8000207,2,240,12253,10793
8000207,8000207,2,240,12253,10794
8000207,8000207,2,240,12253,10795
8000207,8000207,2,240,12253,10796
8000207,8000207,2,240,12253,10797
8000207,8000207,2,240,12253,10798
8000207,8000207,2,240,12253,10799
8000207,8000207,2,240,12253,10800
8000207,8000207,2,240,12253,10801
8000207,8000207,2,240,12253,10802
8000207,8000207,2,240,12254,10788
8000207,8000207,2,240,12254,10790
8000207,8000207,2,240,12254,10791
8000207,8000207,2,240,12254,10792
8000207,8000207,2,240,12254,10793
8000207,8000207,2,240,12254,10794
8000207,8000207,2,240,12254,10795
8000207,8000207,2,240,12254,10796
8000207,8000207,2,240,12254,10797
8000207,8000207,2,240,12254,10798
8000207,8000207,2,240,12254,10799
8000207,8000207,2,240,12254,10800
8000207,8000207,2,240,12254,10801
8000207,8000207,2,240,12254,10802
8000207,8000207,2,240,12255,10788
8000207,8000207,2,240,12255,10790
8000207,8000207,2,240,12255,10791
8000207,8000207,2,240,12255,10792
8000207,8000207,2,240,12255,10793
8000207,8000207,2,240,12255,10794
8000207,8000207,2,240,12255,10795
8000207,8000207,2,240,12255,10796
8000207,8000207,2,240,12255,10797
8000207,8000207,2,240,12255,10798
8000207,8000207,2,240,12255,10799
8000207,8000207,2,240,12255,10800
8000207,8000207,2,240,12255,10801
8000207,8000207,2,240,12255,10802
8000207,8000207,2,240,12256,10788
8000207,8000207,2,240,12256,10790
8000207,8000207,2,240,12256,10791
8000207,8000207,2,240,12256,10792
8000207,8000207,2,240,12256,10793
8000207,8000207,2,240,12256,10794
8000207,8000207,2,240,12256,10795
8000207,8000207,2,240,12256,10796
8000207,8000207,2,240,12256,10797
8000207,8000207,2,240,12256,10798
8000207,8000207,2,240,12256,10799
8000207,8000207,2,240,12256,10800
8000207,8000207,2,240,12256,10801
8000207,8000207,2,240,12256,10802
8000207,8000207,2,240,12257,10788
8000207,8000207,2,240,12257,10790
8000207,8000207,2,240,12257,10791
8000207,8000207,2,240,12257,10792
8000207,8000207,2,240,12257,10793
8000207,8000207,2,240,12257,10794
8000207,8000207,2,240,12257,10795
8000207,8000207,2,240,12257,10796
8000207,8000207,2,240,12257,10797
8000207,8000207,2,240,12257,10798
8000207,8000207,2,240,12257,10799
8000207,8000207,2,240,12257,10800
8000207,8000207,2,240,12257,10801
8000207,8000207,2,240,12257,10802
8000207,8000207,2,240,12258,10788
8000207,8000207,2,240,12258,10790
8000207,8000207,2,240,12258,10791
8000207,8000207,2,240,12258,10792
8000207,8000207,2,240,12258,10793
8000207,8000207,2,240,12258,10794
8000207,8000207,2,240,12258,10795
8000207,8000207,2,240,12258,10796
8000207,8000207,2,240,12258,10797
8000207,8000207,2,240,12258,10798
8000207,8000207,2,240,12258,10799
8000207,8000207,2,240,12258,10800
8000207,8000207,2,240,12258,10801
8000207,8000207,2,240,12258,10802
8000207,8000207,2,240,12259,10788
8000207,8000207,2,240,12259,10790
8000207,8000207,2,240,12259,10791
8000207,8000207,2,240,12259,10792
8000207,8000207,2,240,12259,10793
8000207,8000207,2,240,12259,10794
8000207,8000207,2,240,12259,10795
8000207,8000207,2,240,12259,10796
8000207,8000207,2,240,12259,10797
8000207,8000207,2,240,12259,10798
8000207,8000207,2,240,12259,10799
8000207,8000207,2,240,12259,10800
8000207,8000207,2,240,12259,10801
8000207,8000207,2,240,12259,10802
8000207,8000207,2,240,12261,10788
8000207,8000207,2,240,12261,10790
8000207,8000207,2,240,12261,10791
8000207,8000207,2,240,12261,10792
8000207,8000207,2,240,12261,10793
8000207,8000207,2,240,12261,10794
8000207,8000207,2,240,12261,10795
8000207,8000207,2,240,12261,10796
8000207,8000207,2,240,12261,10797
8000207,8000207,2,240,12261,10798
8000207,8000207,2,240,12261,10799
8000207,8000207,2,240,12261,10800
8000207,8000207,2,240,12261,10801
8000207,8000207,2,240,12261,10802
8000207,8000207,2,240,12264,10788
8000207,8000207,2,240,12264,10790
8000207,8000207,2,240,12264,10791
8000207,8000207,2,240,12264,10792
8000207,8000207,2,240,12264,10793
8000207,8000207,2,240,12264,10794
8000207,8000207,2,240,12264,10795
8000207,8000207,2,240,12264,10796
8000207,8000207,2,240,12264,10797
8000207,8000207,2,240,12264,10798
8000207,8000207,2,240,12264,10799
8000207,8000207,2,240,12264,10800
8000207,8000207,2,240,12264,10801
8000207,8000207,2,240,12264,10802
8000207,8000207,2,240,12266,10788
8000207,8000207,2,240,12266,10790
8000207,8000207,2,240,12266,10791
8000207,8000207,2,240,12266,10792
8000207,8000207,2,240,12266,10793
8000207,8000207,2,240,12266,10794
8000207,8000207,2,240,12266,10795
8000207,8000207,2,240,12266,10796
8000207,8000207,2,240,12266,10797
8000207,8000207,2,240,12266,10798
8000207,8000207,2,240,12266,10799
8000207,8000207,2,240,12266,10800
8000207,8000207,2,240,12266,10801
8000207,8000207,2,240,12266,10802
8000080,8000080,2,240,12267,10763
8000080,8000080,2,240,12267,10764
8000080,8000080,2,240,12267,10765
8000080,8000080,2,240,12267,10766
8000080,8000080,2,240,12267,10767
8000080,8000080,2,240,12267,10768
8000080,8000080,2,240,12267,10769
8000080,8000080,2,240,12267,10770
8000080,8000080,2,240,12267,10772
8000080,8000080,2,240,12267,10773
8000080,8000080,2,240,12267,10775
8000080,8000080,2,240,12267,10776
8000080,8000080,2,240,12267,10777
8000080,8000080,2,240,12267,10778
8000080,8000080,2,240,12267,10779
8000080,8000080,2,240,12267,10780
8000080,8000080,2,240,12267,10781
8000080,8000080,2,240,12267,10782
8000080,8000080,2,240,12267,10783
8000080,8000080,2,240,12267,10784
8000080,8000080,2,240,12267,10785
8000080,8000080,2,240,12267,10786
8000080,8000080,2,240,12268,10763
8000080,8000080,2,240,12268,10764
8000080,8000080,2,240,12268,10765
8000080,8000080,2,240,12268,10766
8000080,8000080,2,240,12268,10767
8000080,8000080,2,240,12268,10768
8000080,8000080,2,240,12268,10769
8000080,8000080,2,240,12268,10770
8000080,8000080,2,240,12268,10772
8000080,8000080,2,240,12268,10773
8000080,8000080,2,240,12268,10775
8000080,8000080,2,240,12268,10776
8000080,8000080,2,240,12268,10777
8000080,8000080,2,240,12268,10778
8000080,8000080,2,240,12268,10779
8000080,8000080,2,240,12268,10780
8000080,8000080,2,240,12268,10781
8000080,8000080,2,240,12268,10782
8000080,8000080,2,240,12268,10783
8000080,8000080,2,240,12268,10784
8000080,8000080,2,240,12268,10785
8000080,8000080,2,240,12268,10786
8000080,8000080,2,240,12270,10763
8000080,8000080,2,240,12270,10764
8000080,8000080,2,240,12270,10765
8000080,8000080,2,240,12270,10766
8000080,8000080,2,240,12270,10767
8000080,8000080,2,240,12270,10768
8000080,8000080,2,240,12270,10769
8000080,8000080,2,240,12270,10770
8000080,8000080,2,240,12270,10772
8000080,8000080,2,240,12270,10773
8000080,8000080,2,240,12270,10775
8000080,8000080,2,240,12270,10776
8000080,8000080,2,240,12270,10777
8000080,8000080,2,240,12270,10778
8000080,8000080,2,240,12270,10779
8000080,8000080,2,240,12270,10780
8000080,8000080,2,240,12270,10781
8000080,8000080,2,240,12270,10782
8000080,8000080,2,240,12270,10783
8000080,8000080,2,240,12270,10784
8000080,8000080,2,240,12270,10785
8000080,8000080,2,240,12270,10786
8000080,8000080,2,240,12271,10763
8000080,8000080,2,240,12271,10764
8000080,8000080,2,240,12271,10765
8000080,8000080,2,240,12271,10766
8000080,8000080,2,240,12271,10767
8000080,8000080,2,240,12271,10768
8000080,8000080,2,240,12271,10769
8000080,8000080,2,240,12271,10770
8000080,8000080,2,240,12271,10772
8000080,8000080,2,240,12271,10773
8000080,8000080,2,240,12271,10775
8000080,8000080,2,240,12271,10776
8000080,8000080,2,240,12271,10777
8000080,8000080,2,240,12271,10778
